video_path,label,class_name
data/raw/CricShoot10kShootDataset/Sweep/vid462_41.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid364_48.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid38_49.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid448_43.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid391_38.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid71_19.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid449_49.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid521_19.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Pull/vid452_10.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Flick/vid399_8.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Square Cut/vid203_22.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid518_40.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid522_10.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Straight Drive/vid187_22.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Sweep/vid535_11.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid392_26.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid434_56.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Square Cut/vid456_3.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid178_32.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Upper Cut/vid80_6.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Pull/vid453_19.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Cover Drive/vid103_6.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid270_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Hook/vid456_25.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Legside/vid473_44.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid235_51.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Flick/vid365_2.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid429_49.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid407_4.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid18_2.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid23_10.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid434_47.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Hook/vid82_28.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Sweep/vid441_19.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid449_36.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid404_1.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid40_27.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid221_26.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid146_31.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid66_24.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid430_39.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Hook/vid102_24.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Down The Wicket/vid5_1.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid116_34.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid332_17.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid48_22.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid340_15.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid214_24.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid167_13.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid409_4.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Square Cut/vid363_10.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Scoop/vid13_11.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Square Cut/vid244_29.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Late Cut/vid213_30.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Hook/vid402_21.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Offside/vid338_0.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid312_25.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Down The Wicket/vid534_28.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Pull/vid444_35.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid6_25.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid474_24.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Upper Cut/vid497_10.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid65_36.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid468_11.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid25_19.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid294_13.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Sweep/vid430_48.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid142_4.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Defensive/vid160_17.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid426_32.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid176_5.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid337_16.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid90_28.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid481_51.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid257_7.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Hook/vid124_10.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid10_44.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid323_17.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid258_52.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Hook/vid154_14.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Sweep/vid93_15.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid512_35.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Flick/vid360_51.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid451_42.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Flick/vid208_2.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid129_32.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid72_27.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Square Cut/vid401_21.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Late Cut/vid381_30.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid476_15.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid98_45.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid507_25.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid98_43.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid89_59.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid57_20.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Late Cut/vid458_20.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid389_24.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid370_36.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Cover Drive/vid259_27.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Defensive/vid518_23.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid443_3.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid177_9.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid312_3.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid296_21.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Hook/vid46_65.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Square Cut/vid508_11.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid206_47.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid119_24.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Flick/vid246_11.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid459_2.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Late Cut/vid357_56.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid51_5.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid393_4.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid465_6.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid107_23.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Scoop/vid436_10.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Lofted Offside/vid476_5.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Hook/vid392_12.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Flick/vid241_36.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Offside/vid359_38.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid439_7.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Pull/vid443_36.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid426_12.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Late Cut/vid295_27.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid162_21.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid482_40.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid51_18.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid75_24.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid152_7.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid375_9.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid212_10.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Square Cut/vid244_35.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid227_31.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Hook/vid438_4.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Scoop/vid130_8.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Square Cut/vid154_23.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid469_11.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Cover Drive/vid236_21.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Defensive/vid393_48.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Scoop/vid56_41.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Straight Drive/vid341_29.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid51_3.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid452_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid96_39.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid491_0.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Pull/vid172_8.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid64_15.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Flick/vid367_44.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid44_26.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Hook/vid462_5.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Scoop/vid498_26.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Pull/vid127_12.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Flick/vid429_23.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Square Cut/vid343_26.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid212_4.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Scoop/vid526_43.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Lofted Legside/vid486_23.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid113_10.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid151_24.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid167_30.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid100_41.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid8_51.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid523_33.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Flick/vid51_43.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid466_8.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid125_19.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid400_26.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid439_53.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Late Cut/vid88_28.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid514_45.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Cover Drive/vid457_0.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid154_20.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid363_44.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid238_5.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid384_0.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid218_23.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Flick/vid252_19.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid37_46.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid505_34.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Scoop/vid440_39.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Defensive/vid315_29.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Flick/vid100_63.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Sweep/vid437_59.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Flick/vid248_14.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Hook/vid123_2.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Hook/vid367_53.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Square Cut/vid385_13.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid479_3.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid182_17.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid245_21.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid367_18.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid290_18.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Pull/vid454_25.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Flick/vid289_10.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Defensive/vid177_34.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid63_0.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid389_5.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid219_14.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Defensive/vid134_28.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid353_16.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Down The Wicket/vid391_42.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Defensive/vid444_3.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid456_12.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid78_40.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid153_23.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Defensive/vid238_51.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Late Cut/vid348_17.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Scoop/vid331_22.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Flick/vid2_17.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Scoop/vid532_52.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Late Cut/vid518_27.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid528_20.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Straight Drive/vid111_13.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid462_8.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid398_10.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Defensive/vid420_5.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid229_22.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid139_6.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid498_27.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid515_56.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid519_58.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid212_16.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Square Cut/vid45_36.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid65_50.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Upper Cut/vid25_46.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid372_25.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid249_10.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid512_27.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid300_21.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Late Cut/vid108_37.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Flick/vid360_53.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Offside/vid313_10.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid444_24.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid345_1.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid460_45.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid271_14.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid106_15.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid482_53.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Sweep/vid210_41.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid305_7.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Hook/vid34_25.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Down The Wicket/vid372_28.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Flick/vid394_31.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid23_6.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid73_18.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid435_3.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Defensive/vid162_30.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Flick/vid482_18.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid514_61.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Defensive/vid299_20.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Hook/vid56_13.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Hook/vid34_30.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Upper Cut/vid40_23.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Flick/vid298_9.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid222_0.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Cover Drive/vid238_16.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid216_43.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid21_4.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Flick/vid252_12.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Sweep/vid260_39.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Upper Cut/vid487_47.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Hook/vid533_17.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Pull/vid384_57.avi,Pull,Pull
